prey growth rate,0.8
prey death rate,0.2
predator growth rate,0.0004
predator death,0.2
x,500
y,20
n,90000
t (days),180

timestep,x,y
159.278,0.0539296,465.307
159.28,0.0539156,465.121
159.282,0.0539015,464.935
159.284,0.0538876,464.749
159.286,0.0538736,464.563
159.288,0.0538597,464.377
159.29,0.0538459,464.191
159.292,0.0538321,464.006
159.294,0.0538183,463.82
159.296,0.0538046,463.635
159.298,0.0537909,463.449
159.3,0.0537773,463.264
159.302,0.0537637,463.079
159.304,0.0537502,462.894
159.306,0.0537367,462.708
159.308,0.0537232,462.523
159.31,0.0537098,462.338
159.312,0.0536964,462.154
159.314,0.0536831,461.969
159.316,0.0536698,461.784
159.318,0.0536566,461.599
159.32,0.0536434,461.415
159.322,0.0536302,461.23
159.324,0.0536171,461.046
159.326,0.053604,460.862
159.328,0.053591,460.677
159.33,0.053578,460.493
159.332,0.0535651,460.309
159.334,0.0535522,460.125
159.336,0.0535393,459.941
159.338,0.0535265,459.757
159.34,0.0535137,459.573
159.342,0.053501,459.389
159.344,0.0534883,459.206
159.346,0.0534757,459.022
159.348,0.0534631,458.838
159.35,0.0534505,458.655
159.352,0.053438,458.472
159.354,0.0534255,458.288
159.356,0.0534131,458.105
159.358,0.0534007,457.922
159.36,0.0533883,457.739
159.362,0.053376,457.556
159.364,0.0533638,457.373
159.366,0.0533515,457.19
159.368,0.0533393,457.007
159.37,0.0533272,456.824
159.372,0.0533151,456.641
159.374,0.053303,456.459
159.376,0.053291,456.276
159.378,0.0532791,456.094
159.38,0.0532671,455.912
159.382,0.0532552,455.729
159.384,0.0532434,455.547
159.386,0.0532316,455.365
159.388,0.0532198,455.183
159.39,0.0532081,455.001
159.392,0.0531964,454.819
159.394,0.0531847,454.637
159.396,0.0531731,454.455
159.398,0.0531616,454.273
159.4,0.0531501,454.092
159.402,0.0531386,453.91
159.404,0.0531271,453.729
159.406,0.0531157,453.547
159.408,0.0531044,453.366
159.41,0.0530931,453.185
159.412,0.0530818,453.003
159.414,0.0530706,452.822
159.416,0.0530594,452.641
159.418,0.0530482,452.46
159.42,0.0530371,452.279
159.422,0.053026,452.098
159.424,0.053015,451.918
159.426,0.053004,451.737
159.428,0.0529931,451.556
159.43,0.0529822,451.376
159.432,0.0529713,451.195
159.434,0.0529605,451.015
159.436,0.0529497,450.834
159.438,0.0529389,450.654
159.44,0.0529282,450.474
159.442,0.0529176,450.294
159.444,0.0529069,450.114
159.446,0.0528963,449.934
159.448,0.0528858,449.754
159.45,0.0528753,449.574
159.452,0.0528648,449.394
159.454,0.0528544,449.214
159.456,0.052844,449.035
159.458,0.0528337,448.855
159.46,0.0528234,448.676
159.462,0.0528131,448.496
159.464,0.0528029,448.317
159.466,0.0527927,448.138
159.468,0.0527826,447.959
159.47,0.0527724,447.779
159.472,0.0527624,447.6
159.474,0.0527524,447.421
159.476,0.0527424,447.242
159.478,0.0527324,447.064
159.48,0.0527225,446.885
159.482,0.0527126,446.706
159.484,0.0527028,446.528
159.486,0.052693,446.349
159.488,0.0526833,446.17
159.49,0.0526736,445.992
159.492,0.0526639,445.814
159.494,0.0526543,445.635
159.496,0.0526447,445.457
159.498,0.0526351,445.279
159.5,0.0526256,445.101
159.502,0.0526161,444.923
159.504,0.0526067,444.745
159.506,0.0525973,444.567
159.508,0.0525879,444.39
159.51,0.0525786,444.212
159.512,0.0525694,444.034
159.514,0.0525601,443.857
159.516,0.0525509,443.679
159.518,0.0525417,443.502
159.52,0.0525326,443.324
159.522,0.0525235,443.147
159.524,0.0525145,442.97
159.526,0.0525055,442.793
159.528,0.0524965,442.616
159.53,0.0524876,442.439
159.532,0.0524787,442.262
159.534,0.0524698,442.085
159.536,0.052461,441.908
159.538,0.0524523,441.731
159.54,0.0524435,441.555
159.542,0.0524348,441.378
159.544,0.0524262,441.202
159.546,0.0524175,441.025
159.548,0.052409,440.849
159.55,0.0524004,440.673
159.552,0.0523919,440.496
159.554,0.0523834,440.32
159.556,0.052375,440.144
159.558,0.0523666,439.968
159.56,0.0523583,439.792
159.562,0.05235,439.616
159.564,0.0523417,439.441
159.566,0.0523334,439.265
159.568,0.0523252,439.089
159.57,0.0523171,438.914
159.572,0.052309,438.738
159.574,0.0523009,438.563
159.576,0.0522928,438.387
159.578,0.0522848,438.212
159.58,0.0522768,438.037
159.582,0.0522689,437.862
159.584,0.052261,437.687
159.586,0.0522531,437.512
159.588,0.0522453,437.337
159.59,0.0522375,437.162
159.592,0.0522298,436.987
159.594,0.0522221,436.812
159.596,0.0522144,436.638
159.598,0.0522068,436.463
159.6,0.0521992,436.288
159.602,0.0521916,436.114
159.604,0.0521841,435.94
159.606,0.0521766,435.765
159.608,0.0521692,435.591
159.61,0.0521618,435.417
159.612,0.0521544,435.243
159.614,0.0521471,435.069
159.616,0.0521398,434.895
159.618,0.0521325,434.721
159.62,0.0521253,434.547
159.622,0.0521181,434.373
159.624,0.052111,434.199
159.626,0.0521038,434.026
159.628,0.0520968,433.852
159.63,0.0520897,433.679
159.632,0.0520827,433.505
159.634,0.0520758,433.332
159.636,0.0520689,433.159
159.638,0.052062,432.985
159.64,0.0520551,432.812
159.642,0.0520483,432.639
159.644,0.0520415,432.466
159.646,0.0520348,432.293
159.648,0.0520281,432.12
159.65,0.0520214,431.948
159.652,0.0520148,431.775
159.654,0.0520082,431.602
159.656,0.0520016,431.43
159.658,0.0519951,431.257
159.66,0.0519886,431.085
159.662,0.0519822,430.912
159.664,0.0519758,430.74
159.666,0.0519694,430.568
159.668,0.0519631,430.396
159.67,0.0519568,430.224
159.672,0.0519505,430.051
159.674,0.0519443,429.88
159.676,0.0519381,429.708
159.678,0.0519319,429.536
159.68,0.0519258,429.364
159.682,0.0519197,429.192
159.684,0.0519137,429.021
159.686,0.0519077,428.849
159.688,0.0519017,428.678
159.69,0.0518958,428.506
159.692,0.0518899,428.335
159.694,0.051884,428.164
159.696,0.0518782,427.992
159.698,0.0518724,427.821
159.7,0.0518666,427.65
159.702,0.0518609,427.479
159.704,0.0518552,427.308
159.706,0.0518496,427.137
159.708,0.051844,426.967
159.71,0.0518384,426.796
159.712,0.0518329,426.625
159.714,0.0518274,426.455
159.716,0.0518219,426.284
159.718,0.0518165,426.114
159.72,0.0518111,425.943
159.722,0.0518057,425.773
159.724,0.0518004,425.603
159.726,0.0517951,425.432
159.728,0.0517899,425.262
159.73,0.0517846,425.092
159.732,0.0517795,424.922
159.734,0.0517743,424.752
159.736,0.0517692,424.582
159.738,0.0517641,424.413
159.74,0.0517591,424.243
159.742,0.0517541,424.073
159.744,0.0517491,423.904
159.746,0.0517442,423.734
159.748,0.0517393,423.565
159.75,0.0517345,423.395
159.752,0.0517296,423.226
159.754,0.0517248,423.057
159.756,0.0517201,422.888
159.758,0.0517154,422.719
159.76,0.0517107,422.55
159.762,0.051706,422.381
159.764,0.0517014,422.212
159.766,0.0516969,422.043
159.768,0.0516923,421.874
159.77,0.0516878,421.705
159.772,0.0516833,421.537
159.774,0.0516789,421.368
159.776,0.0516745,421.2
159.778,0.0516701,421.031
159.78,0.0516658,420.863
159.782,0.0516615,420.695
159.784,0.0516573,420.526
159.786,0.051653,420.358
159.788,0.0516488,420.19
159.79,0.0516447,420.022
159.792,0.0516406,419.854
159.794,0.0516365,419.686
159.796,0.0516324,419.518
159.798,0.0516284,419.351
159.8,0.0516245,419.183
159.802,0.0516205,419.015
159.804,0.0516166,418.848
159.806,0.0516127,418.68
159.808,0.0516089,418.513
159.81,0.0516051,418.346
159.812,0.0516013,418.178
159.814,0.0515976,418.011
159.816,0.0515939,417.844
159.818,0.0515902,417.677
159.82,0.0515866,417.51
159.822,0.051583,417.343
159.824,0.0515794,417.176
159.826,0.0515759,417.009
159.828,0.0515724,416.842
159.83,0.0515689,416.676
159.832,0.0515655,416.509
159.834,0.0515621,416.343
159.836,0.0515588,416.176
159.838,0.0515555,416.01
159.84,0.0515522,415.843
159.842,0.0515489,415.677
159.844,0.0515457,415.511
159.846,0.0515425,415.345
159.848,0.0515394,415.179
159.85,0.0515363,415.012
159.852,0.0515332,414.847
159.854,0.0515302,414.681
159.856,0.0515271,414.515
159.858,0.0515242,414.349
159.86,0.0515212,414.183
159.862,0.0515183,414.018
159.864,0.0515155,413.852
159.866,0.0515126,413.687
159.868,0.0515098,413.521
159.87,0.051507,413.356
159.872,0.0515043,413.191
159.874,0.0515016,413.025
159.876,0.0514989,412.86
159.878,0.0514963,412.695
159.88,0.0514937,412.53
159.882,0.0514912,412.365
159.884,0.0514886,412.2
159.886,0.0514861,412.035
159.888,0.0514837,411.871
159.89,0.0514812,411.706
159.892,0.0514788,411.541
159.894,0.0514765,411.377
159.896,0.0514742,411.212
159.898,0.0514719,411.048
159.9,0.0514696,410.883
159.902,0.0514674,410.719
159.904,0.0514652,410.555
159.906,0.051463,410.391
159.908,0.0514609,410.227
159.91,0.0514588,410.063
159.912,0.0514568,409.899
159.914,0.0514548,409.735
159.916,0.0514528,409.571
159.918,0.0514508,409.407
159.92,0.0514489,409.243
159.922,0.051447,409.08
159.924,0.0514452,408.916
159.926,0.0514433,408.753
159.928,0.0514416,408.589
159.93,0.0514398,408.426
159.932,0.0514381,408.262
159.934,0.0514364,408.099
159.936,0.0514348,407.936
159.938,0.0514331,407.773
159.94,0.0514316,407.61
159.942,0.05143,407.447
159.944,0.0514285,407.284
159.946,0.051427,407.121
159.948,0.0514256,406.958
159.95,0.0514242,406.796
159.952,0.0514228,406.633
159.954,0.0514214,406.47
159.956,0.0514201,406.308
159.958,0.0514188,406.145
159.96,0.0514176,405.983
159.962,0.0514164,405.82
159.964,0.0514152,405.658
159.966,0.051414,405.496
159.968,0.0514129,405.334
159.97,0.0514118,405.172
159.972,0.0514108,405.01
159.974,0.0514098,404.848
159.976,0.0514088,404.686
159.978,0.0514079,404.524
159.98,0.0514069,404.362
159.982,0.0514061,404.201
159.984,0.0514052,404.039
159.986,0.0514044,403.877
159.988,0.0514036,403.716
159.99,0.0514029,403.554
159.992,0.0514022,403.393
159.994,0.0514015,403.232
159.996,0.0514008,403.071
159.998,0.0514002,402.909
160,0.0513996,402.748
160.002,0.0513991,402.587
160.004,0.0513986,402.426
160.006,0.0513981,402.265
160.008,0.0513976,402.104
160.01,0.0513972,401.944
160.012,0.0513968,401.783
160.014,0.0513965,401.622
160.016,0.0513962,401.462
160.018,0.0513959,401.301
160.02,0.0513956,401.141
160.022,0.0513954,400.98
160.024,0.0513952,400.82
160.026,0.0513951,400.66
160.028,0.051395,400.499
160.03,0.0513949,400.339
160.032,0.0513948,400.179
160.034,0.0513948,400.019
160.036,0.0513948,399.859
160.038,0.0513949,399.699
160.04,0.0513949,399.539
160.042,0.0513951,399.38
160.044,0.0513952,399.22
160.046,0.0513954,399.06
160.048,0.0513956,398.901
160.05,0.0513958,398.741
160.052,0.0513961,398.582
160.054,0.0513964,398.422
160.056,0.0513967,398.263
160.058,0.0513971,398.104
160.06,0.0513975,397.945
160.062,0.051398,397.786
160.064,0.0513984,397.626
160.066,0.0513989,397.467
160.068,0.0513995,397.309
160.07,0.0514,397.15
160.072,0.0514007,396.991
160.074,0.0514013,396.832
160.076,0.051402,396.673
160.078,0.0514027,396.515
160.08,0.0514034,396.356
160.082,0.0514042,396.198
160.084,0.051405,396.039
160.086,0.0514058,395.881
160.088,0.0514066,395.723
160.09,0.0514075,395.564
160.092,0.0514085,395.406
160.094,0.0514094,395.248
160.096,0.0514104,395.09
160.098,0.0514114,394.932
160.1,0.0514125,394.774
160.102,0.0514136,394.616
160.104,0.0514147,394.458
160.106,0.0514159,394.301
160.108,0.0514171,394.143
160.11,0.0514183,393.985
160.112,0.0514195,393.828
160.114,0.0514208,393.67
160.116,0.0514221,393.513
160.118,0.0514235,393.356
160.12,0.0514249,393.198
160.122,0.0514263,393.041
160.124,0.0514277,392.884
160.126,0.0514292,392.727
160.128,0.0514307,392.57
160.13,0.0514323,392.413
160.132,0.0514339,392.256
160.134,0.0514355,392.099
160.136,0.0514371,391.942
160.138,0.0514388,391.786
160.14,0.0514405,391.629
160.142,0.0514422,391.472
160.144,0.051444,391.316
160.146,0.0514458,391.159
160.148,0.0514476,391.003
160.15,0.0514495,390.846
160.152,0.0514514,390.69
160.154,0.0514533,390.534
160.156,0.0514553,390.378
160.158,0.0514573,390.222
160.16,0.0514593,390.066
160.162,0.0514614,389.91
160.164,0.0514635,389.754
160.166,0.0514656,389.598
160.168,0.0514678,389.442
160.17,0.05147,389.286
160.172,0.0514722,389.131
160.174,0.0514744,388.975
160.176,0.0514767,388.82
160.178,0.051479,388.664
160.18,0.0514814,388.509
160.182,0.0514838,388.353
160.184,0.0514862,388.198
160.186,0.0514886,388.043
160.188,0.0514911,387.888
160.19,0.0514936,387.732
160.192,0.0514962,387.577
160.194,0.0514987,387.422
160.196,0.0515013,387.268
160.198,0.051504,387.113
160.2,0.0515066,386.958
160.202,0.0515094,386.803
160.204,0.0515121,386.648
160.206,0.0515149,386.494
160.208,0.0515177,386.339
160.21,0.0515205,386.185
160.212,0.0515233,386.03
160.214,0.0515262,385.876
160.216,0.0515292,385.722
160.218,0.0515321,385.567
160.22,0.0515351,385.413
160.222,0.0515381,385.259
160.224,0.0515412,385.105
160.226,0.0515443,384.951
160.228,0.0515474,384.797
160.23,0.0515506,384.643
160.232,0.0515537,384.489
160.234,0.0515569,384.336
160.236,0.0515602,384.182
160.238,0.0515635,384.028
160.24,0.0515668,383.875
160.242,0.0515701,383.721
160.244,0.0515735,383.568
160.246,0.0515769,383.415
160.248,0.0515803,383.261
160.25,0.0515838,383.108
160.252,0.0515873,382.955
160.254,0.0515908,382.802
160.256,0.0515944,382.649
160.258,0.051598,382.496
160.26,0.0516016,382.343
160.262,0.0516053,382.19
160.264,0.051609,382.037
160.266,0.0516127,381.884
160.268,0.0516165,381.731
160.27,0.0516203,381.579
160.272,0.0516241,381.426
160.274,0.0516279,381.274
160.276,0.0516318,381.121
160.278,0.0516357,380.969
160.28,0.0516397,380.816
160.282,0.0516437,380.664
160.284,0.0516477,380.512
160.286,0.0516517,380.36
160.288,0.0516558,380.208
160.29,0.0516599,380.056
160.292,0.051664,379.904
160.294,0.0516682,379.752
160.296,0.0516724,379.6
160.298,0.0516766,379.448
160.3,0.0516809,379.296
160.302,0.0516852,379.145
160.304,0.0516895,378.993
160.306,0.0516939,378.842
160.308,0.0516983,378.69
160.31,0.0517027,378.539
160.312,0.0517071,378.387
160.314,0.0517116,378.236
160.316,0.0517161,378.085
160.318,0.0517207,377.933
160.32,0.0517253,377.782
160.322,0.0517299,377.631
160.324,0.0517345,377.48
160.326,0.0517392,377.329
160.328,0.0517439,377.178
160.33,0.0517487,377.028
160.332,0.0517534,376.877
160.334,0.0517582,376.726
160.336,0.0517631,376.576
160.338,0.0517679,376.425
160.34,0.0517728,376.274
160.342,0.0517778,376.124
160.344,0.0517827,375.974
160.346,0.0517877,375.823
160.348,0.0517927,375.673
160.35,0.0517978,375.523
160.352,0.0518029,375.373
160.354,0.051808,375.222
160.356,0.0518131,375.072
160.358,0.0518183,374.922
160.36,0.0518235,374.772
160.362,0.0518288,374.623
160.364,0.0518341,374.473
160.366,0.0518394,374.323
160.368,0.0518447,374.173
160.37,0.0518501,374.024
160.372,0.0518555,373.874
160.374,0.0518609,373.725
160.376,0.0518664,373.575
160.378,0.0518719,373.426
160.38,0.0518774,373.277
160.382,0.051883,373.127
160.384,0.0518886,372.978
160.386,0.0518942,372.829
160.388,0.0518998,372.68
160.39,0.0519055,372.531
160.392,0.0519113,372.382
160.394,0.051917,372.233
160.396,0.0519228,372.084
160.398,0.0519286,371.935
160.4,0.0519344,371.787
160.402,0.0519403,371.638
160.404,0.0519462,371.489
160.406,0.0519522,371.341
160.408,0.0519581,371.192
160.41,0.0519641,371.044
160.412,0.0519702,370.895
160.414,0.0519762,370.747
160.416,0.0519823,370.599
160.418,0.0519885,370.451
160.42,0.0519946,370.303
160.422,0.0520008,370.154
160.424,0.052007,370.006
160.426,0.0520133,369.858
160.428,0.0520196,369.711
160.43,0.0520259,369.563
160.432,0.0520323,369.415
160.434,0.0520386,369.267
160.436,0.0520451,369.12
160.438,0.0520515,368.972
160.44,0.052058,368.824
160.442,0.0520645,368.677
160.444,0.052071,368.53
160.446,0.0520776,368.382
160.448,0.0520842,368.235
160.45,0.0520908,368.088
160.452,0.0520975,367.94
160.454,0.0521042,367.793
160.456,0.0521109,367.646
160.458,0.0521177,367.499
160.46,0.0521245,367.352
160.462,0.0521313,367.205
160.464,0.0521381,367.059
160.466,0.052145,366.912
160.468,0.0521519,366.765
160.47,0.0521589,366.618
160.472,0.0521659,366.472
160.474,0.0521729,366.325
160.476,0.0521799,366.179
160.478,0.052187,366.032
160.48,0.0521941,365.886
160.482,0.0522012,365.74
160.484,0.0522084,365.593
160.486,0.0522156,365.447
160.488,0.0522229,365.301
160.49,0.0522301,365.155
160.492,0.0522374,365.009
160.494,0.0522447,364.863
160.496,0.0522521,364.717
160.498,0.0522595,364.571
160.5,0.0522669,364.425
160.502,0.0522744,364.28
160.504,0.0522818,364.134
160.506,0.0522894,363.988
160.508,0.0522969,363.843
160.51,0.0523045,363.697
160.512,0.0523121,363.552
160.514,0.0523197,363.407
160.516,0.0523274,363.261
160.518,0.0523351,363.116
160.52,0.0523429,362.971
160.522,0.0523506,362.826
160.524,0.0523584,362.681
160.526,0.0523663,362.536
160.528,0.0523741,362.391
160.53,0.052382,362.246
160.532,0.0523899,362.101
160.534,0.0523979,361.956
160.536,0.0524059,361.811
160.538,0.0524139,361.667
160.54,0.052422,361.522
160.542,0.0524301,361.377
160.544,0.0524382,361.233
160.546,0.0524463,361.088
160.548,0.0524545,360.944
160.55,0.0524627,360.8
160.552,0.0524709,360.655
160.554,0.0524792,360.511
160.556,0.0524875,360.367
160.558,0.0524959,360.223
160.56,0.0525042,360.079
160.562,0.0525126,359.935
160.564,0.0525211,359.791
160.566,0.0525295,359.647
160.568,0.052538,359.503
160.57,0.0525465,359.36
160.572,0.0525551,359.216
160.574,0.0525637,359.072
160.576,0.0525723,358.929
160.578,0.052581,358.785
160.58,0.0525897,358.642
160.582,0.0525984,358.498
160.584,0.0526071,358.355
160.586,0.0526159,358.212
160.588,0.0526247,358.068
160.59,0.0526335,357.925
160.592,0.0526424,357.782
160.594,0.0526513,357.639
160.596,0.0526603,357.496
160.598,0.0526692,357.353
160.6,0.0526782,357.21
160.602,0.0526873,357.067
160.604,0.0526963,356.924
160.606,0.0527054,356.782
160.608,0.0527146,356.639
160.61,0.0527237,356.496
160.612,0.0527329,356.354
160.614,0.0527421,356.211
160.616,0.0527514,356.069
160.618,0.0527607,355.927
160.62,0.05277,355.784
160.622,0.0527793,355.642
160.624,0.0527887,355.5
160.626,0.0527981,355.358
160.628,0.0528076,355.216
160.63,0.052817,355.073
160.632,0.0528265,354.931
160.634,0.0528361,354.79
160.636,0.0528457,354.648
160.638,0.0528553,354.506
160.64,0.0528649,354.364
160.642,0.0528746,354.222
160.644,0.0528843,354.081
160.646,0.052894,353.939
160.648,0.0529037,353.798
160.65,0.0529135,353.656
160.652,0.0529234,353.515
160.654,0.0529332,353.373
160.656,0.0529431,353.232
160.658,0.052953,353.091
160.66,0.052963,352.95
160.662,0.052973,352.809
160.664,0.052983,352.667
160.666,0.052993,352.526
160.668,0.0530031,352.385
160.67,0.0530132,352.245
160.672,0.0530234,352.104
160.674,0.0530335,351.963
160.676,0.0530437,351.822
160.678,0.053054,351.681
160.68,0.0530643,351.541
160.682,0.0530746,351.4
160.684,0.0530849,351.26
160.686,0.0530953,351.119
160.688,0.0531056,350.979
160.69,0.0531161,350.839
160.692,0.0531265,350.698
160.694,0.053137,350.558
160.696,0.0531476,350.418
160.698,0.0531581,350.278
160.7,0.0531687,350.138
160.702,0.0531793,349.998
160.704,0.05319,349.858
160.706,0.0532007,349.718
160.708,0.0532114,349.578
160.71,0.0532221,349.438
160.712,0.0532329,349.298
160.714,0.0532437,349.159
160.716,0.0532546,349.019
160.718,0.0532654,348.88
160.72,0.0532763,348.74
160.722,0.0532873,348.601
160.724,0.0532983,348.461
160.726,0.0533093,348.322
160.728,0.0533203,348.183
160.73,0.0533314,348.043
160.732,0.0533425,347.904
160.734,0.0533536,347.765
160.736,0.0533648,347.626
160.738,0.053376,347.487
160.74,0.0533872,347.348
160.742,0.0533984,347.209
160.744,0.0534097,347.07
160.746,0.0534211,346.931
160.748,0.0534324,346.793
160.75,0.0534438,346.654
160.752,0.0534552,346.515
160.754,0.0534667,346.377
160.756,0.0534782,346.238
160.758,0.0534897,346.1
160.76,0.0535012,345.962
160.762,0.0535128,345.823
160.764,0.0535244,345.685
160.766,0.0535361,345.547
160.768,0.0535477,345.408
160.77,0.0535594,345.27
160.772,0.0535712,345.132
160.774,0.053583,344.994
160.776,0.0535948,344.856
160.778,0.0536066,344.718
160.78,0.0536185,344.581
160.782,0.0536304,344.443
160.784,0.0536423,344.305
160.786,0.0536543,344.167
160.788,0.0536663,344.03
160.79,0.0536783,343.892
160.792,0.0536904,343.755
160.794,0.0537025,343.617
160.796,0.0537146,343.48
160.798,0.0537268,343.342
160.8,0.0537389,343.205
160.802,0.0537512,343.068
160.804,0.0537634,342.931
160.806,0.0537757,342.794
160.808,0.053788,342.657
160.81,0.0538004,342.52
160.812,0.0538128,342.383
160.814,0.0538252,342.246
160.816,0.0538376,342.109
160.818,0.0538501,341.972
160.82,0.0538626,341.835
160.822,0.0538752,341.699
160.824,0.0538878,341.562
160.826,0.0539004,341.425
160.828,0.053913,341.289
160.83,0.0539257,341.152
160.832,0.0539384,341.016
160.834,0.0539512,340.88
160.836,0.0539639,340.743
160.838,0.0539767,340.607
160.84,0.0539896,340.471
160.842,0.0540025,340.335
160.844,0.0540154,340.199
160.846,0.0540283,340.062
160.848,0.0540413,339.926
160.85,0.0540543,339.791
160.852,0.0540673,339.655
160.854,0.0540804,339.519
160.856,0.0540935,339.383
160.858,0.0541066,339.247
160.86,0.0541198,339.112
160.862,0.054133,338.976
160.864,0.0541462,338.841
160.866,0.0541595,338.705
160.868,0.0541727,338.57
160.87,0.0541861,338.434
160.872,0.0541994,338.299
160.874,0.0542128,338.164
160.876,0.0542263,338.028
160.878,0.0542397,337.893
160.88,0.0542532,337.758
160.882,0.0542667,337.623
160.884,0.0542803,337.488
160.886,0.0542939,337.353
160.888,0.0543075,337.218
160.89,0.0543211,337.083
160.892,0.0543348,336.949
160.894,0.0543486,336.814
160.896,0.0543623,336.679
160.898,0.0543761,336.545
160.9,0.0543899,336.41
160.902,0.0544038,336.275
160.904,0.0544176,336.141
160.906,0.0544316,336.007
160.908,0.0544455,335.872
160.91,0.0544595,335.738
160.912,0.0544735,335.604
160.914,0.0544876,335.469
160.916,0.0545016,335.335
160.918,0.0545158,335.201
160.92,0.0545299,335.067
160.922,0.0545441,334.933
160.924,0.0545583,334.799
160.926,0.0545725,334.665
160.928,0.0545868,334.532
160.93,0.0546011,334.398
160.932,0.0546155,334.264
160.934,0.0546298,334.13
160.936,0.0546443,333.997
160.938,0.0546587,333.863
160.94,0.0546732,333.73
160.942,0.0546877,333.596
160.944,0.0547022,333.463
160.946,0.0547168,333.33
160.948,0.0547314,333.196
160.95,0.0547461,333.063
160.952,0.0547607,332.93
160.954,0.0547754,332.797
160.956,0.0547902,332.664
160.958,0.054805,332.531
160.96,0.0548198,332.398
160.962,0.0548346,332.265
160.964,0.0548495,332.132
160.966,0.0548644,331.999
160.968,0.0548793,331.866
160.97,0.0548943,331.734
160.972,0.0549093,331.601
160.974,0.0549243,331.468
160.976,0.0549394,331.336
160.978,0.0549545,331.203
160.98,0.0549697,331.071
160.982,0.0549848,330.938
160.984,0.055,330.806
160.986,0.0550153,330.674
160.988,0.0550305,330.542
160.99,0.0550459,330.409
160.992,0.0550612,330.277
160.994,0.0550766,330.145
160.996,0.055092,330.013
160.998,0.0551074,329.881
161,0.0551229,329.749
161.002,0.0551384,329.617
161.004,0.0551539,329.486
161.006,0.0551695,329.354
161.008,0.0551851,329.222
161.01,0.0552008,329.091
161.012,0.0552164,328.959
161.014,0.0552321,328.827
161.016,0.0552479,328.696
161.018,0.0552636,328.564
161.02,0.0552795,328.433
161.022,0.0552953,328.302
161.024,0.0553112,328.17
161.026,0.0553271,328.039
161.028,0.055343,327.908
161.03,0.055359,327.777
161.032,0.055375,327.646
161.034,0.0553911,327.515
161.036,0.0554071,327.384
161.038,0.0554232,327.253
161.04,0.0554394,327.122
161.042,0.0554556,326.991
161.044,0.0554718,326.861
161.046,0.055488,326.73
161.048,0.0555043,326.599
161.05,0.0555206,326.469
161.052,0.055537,326.338
161.054,0.0555533,326.208
161.056,0.0555698,326.077
161.058,0.0555862,325.947
161.06,0.0556027,325.816
161.062,0.0556192,325.686
161.064,0.0556358,325.556
161.066,0.0556523,325.426
161.068,0.055669,325.296
161.07,0.0556856,325.165
161.072,0.0557023,325.035
161.074,0.055719,324.906
161.076,0.0557358,324.776
161.078,0.0557526,324.646
161.08,0.0557694,324.516
161.082,0.0557862,324.386
161.084,0.0558031,324.256
161.086,0.05582,324.127
161.088,0.055837,323.997
161.09,0.055854,323.868
161.092,0.055871,323.738
161.094,0.0558881,323.609
161.096,0.0559052,323.479
161.098,0.0559223,323.35
161.1,0.0559395,323.221
161.102,0.0559567,323.091
161.104,0.0559739,322.962
161.106,0.0559912,322.833
161.108,0.0560085,322.704
161.11,0.0560258,322.575
161.112,0.0560432,322.446
161.114,0.0560606,322.317
161.116,0.056078,322.188
161.118,0.0560955,322.059
161.12,0.056113,321.93
161.122,0.0561305,321.802
161.124,0.0561481,321.673
161.126,0.0561657,321.544
161.128,0.0561833,321.416
161.13,0.056201,321.287
161.132,0.0562187,321.159
161.134,0.0562365,321.03
161.136,0.0562543,320.902
161.138,0.0562721,320.774
161.14,0.0562899,320.645
161.142,0.0563078,320.517
161.144,0.0563257,320.389
161.146,0.0563437,320.261
161.148,0.0563617,320.133
161.15,0.0563797,320.005
161.152,0.0563978,319.877
161.154,0.0564159,319.749
161.156,0.056434,319.621
161.158,0.0564521,319.493
161.16,0.0564703,319.366
161.162,0.0564886,319.238
161.164,0.0565068,319.11
161.166,0.0565251,318.983
161.168,0.0565435,318.855
161.17,0.0565618,318.728
161.172,0.0565802,318.6
161.174,0.0565987,318.473
161.176,0.0566172,318.345
161.178,0.0566357,318.218
161.18,0.0566542,318.091
161.182,0.0566728,317.964
161.184,0.0566914,317.836
161.186,0.0567101,317.709
161.188,0.0567287,317.582
161.19,0.0567475,317.455
161.192,0.0567662,317.328
161.194,0.056785,317.201
161.196,0.0568038,317.075
161.198,0.0568227,316.948
161.2,0.0568416,316.821
161.202,0.0568605,316.694
161.204,0.0568795,316.568
161.206,0.0568985,316.441
161.208,0.0569175,316.315
161.21,0.0569366,316.188
161.212,0.0569557,316.062
161.214,0.0569748,315.935
161.216,0.056994,315.809
161.218,0.0570132,315.683
161.22,0.0570325,315.556
161.222,0.0570517,315.43
161.224,0.0570711,315.304
161.226,0.0570904,315.178
161.228,0.0571098,315.052
161.23,0.0571292,314.926
161.232,0.0571487,314.8
161.234,0.0571682,314.674
161.236,0.0571877,314.548
161.238,0.0572073,314.423
161.24,0.0572269,314.297
161.242,0.0572465,314.171
161.244,0.0572662,314.046
161.246,0.0572859,313.92
161.248,0.0573056,313.794
161.25,0.0573254,313.669
161.252,0.0573452,313.544
161.254,0.0573651,313.418
161.256,0.057385,313.293
161.258,0.0574049,313.168
161.26,0.0574248,313.042
161.262,0.0574448,312.917
161.264,0.0574649,312.792
161.266,0.0574849,312.667
161.268,0.057505,312.542
161.27,0.0575251,312.417
161.272,0.0575453,312.292
161.274,0.0575655,312.167
161.276,0.0575858,312.042
161.278,0.057606,311.918
161.28,0.0576264,311.793
