prey 1 growth rate,0.5
prey 1 death rate,0.0006
prey 2 growth rate,0.4
prey 2 death rate,0.0005
predator growth rate,0.0008
predator death rate,0.42
x1,500
x2,200
y,20
n,10000
t (days),100

timestep,x1,x2,y
75.82,33.6749,4.50154,127.348
75.83,33.8179,4.53312,126.853
75.84,33.9616,4.5649,126.36
75.85,34.106,4.59686,125.869
75.86,34.2512,4.62902,125.381
75.87,34.397,4.66138,124.894
75.88,34.5436,4.69393,124.41
75.89,34.6909,4.72668,123.927
75.9,34.8389,4.75963,123.447
75.91,34.9877,4.79278,122.968
75.92,35.1371,4.82613,122.492
75.93,35.2874,4.85968,122.018
75.94,35.4384,4.89344,121.546
75.95,35.5901,4.9274,121.075
75.96,35.7425,4.96157,120.607
75.97,35.8958,4.99594,120.141
75.98,36.0498,5.03053,119.676
75.99,36.2045,5.06532,119.214
76,36.36,5.10032,118.754
76.01,36.5163,5.13554,118.295
76.02,36.6733,5.17097,117.839
76.03,36.8312,5.20661,117.384
76.04,36.9898,5.24247,116.932
76.05,37.1492,5.27854,116.481
76.06,37.3093,5.31483,116.033
76.07,37.4703,5.35135,115.586
76.08,37.6321,5.38808,115.141
76.09,37.7946,5.42503,114.698
76.1,37.958,5.46221,114.257
76.11,38.1222,5.49961,113.817
76.12,38.2871,5.53723,113.38
76.13,38.4529,5.57508,112.945
76.14,38.6196,5.61316,112.511
76.15,38.787,5.65147,112.079
76.16,38.9553,5.69001,111.649
76.17,39.1244,5.72878,111.221
76.18,39.2943,5.76779,110.795
76.19,39.4651,5.80703,110.37
76.2,39.6367,5.8465,109.948
76.21,39.8091,5.88621,109.527
76.22,39.9824,5.92616,109.108
76.23,40.1566,5.96635,108.69
76.24,40.3316,6.00678,108.275
76.25,40.5075,6.04745,107.861
76.26,40.6843,6.08837,107.449
76.27,40.8619,6.12953,107.039
76.28,41.0404,6.17094,106.631
76.29,41.2198,6.21259,106.224
76.3,41.4001,6.25449,105.819
76.31,41.5812,6.29665,105.416
76.32,41.7633,6.33906,105.014
76.33,41.9462,6.38172,104.614
76.34,42.1301,6.42463,104.216
76.35,42.3149,6.4678,103.82
76.36,42.5005,6.51123,103.425
76.37,42.6871,6.55492,103.032
76.38,42.8746,6.59887,102.641
76.39,43.0631,6.64308,102.251
76.4,43.2524,6.68755,101.863
76.41,43.4427,6.73229,101.477
76.42,43.6339,6.77729,101.092
76.43,43.8261,6.82257,100.71
76.44,44.0192,6.86811,100.328
76.45,44.2133,6.91392,99.9485
76.46,44.4083,6.96001,99.5704
76.47,44.6043,7.00637,99.1939
76.48,44.8013,7.053,98.8191
76.49,44.9992,7.09991,98.4458
76.5,45.1981,7.1471,98.0742
76.51,45.398,7.19457,97.7042
76.52,45.5989,7.24232,97.3357
76.53,45.8007,7.29036,96.9689
76.54,46.0036,7.33868,96.6036
76.55,46.2075,7.38728,96.2399
76.56,46.4123,7.43618,95.8777
76.57,46.6182,7.48536,95.5171
76.58,46.8251,7.53484,95.1581
76.59,47.033,7.5846,94.8006
76.6,47.2419,7.63467,94.4446
76.61,47.4518,7.68502,94.0902
76.62,47.6628,7.73568,93.7373
76.63,47.8749,7.78663,93.3859
76.64,48.0879,7.83789,93.036
76.65,48.3021,7.88945,92.6876
76.66,48.5172,7.94131,92.3408
76.67,48.7335,7.99348,91.9954
76.68,48.9508,8.04595,91.6515
76.69,49.1691,8.09874,91.3091
76.7,49.3886,8.15184,90.9682
76.71,49.6091,8.20525,90.6288
76.72,49.8307,8.25897,90.2908
76.73,50.0534,8.31301,89.9542
76.74,50.2772,8.36737,89.6192
76.75,50.5021,8.42205,89.2856
76.76,50.7281,8.47705,88.9534
76.77,50.9553,8.53237,88.6226
76.78,51.1835,8.58802,88.2933
76.79,51.4129,8.64399,87.9654
76.8,51.6434,8.7003,87.6389
76.81,51.875,8.75693,87.3139
76.82,52.1078,8.8139,86.9902
76.83,52.3417,8.8712,86.668
76.84,52.5768,8.92884,86.3471
76.85,52.813,8.98681,86.0276
76.86,53.0504,9.04513,85.7096
76.87,53.2889,9.10378,85.3929
76.88,53.5287,9.16278,85.0775
76.89,53.7696,9.22213,84.7636
76.9,54.0117,9.28182,84.451
76.91,54.2549,9.34187,84.1397
76.92,54.4994,9.40226,83.8298
76.93,54.7451,9.46301,83.5213
76.94,54.992,9.52411,83.2141
76.95,55.2401,9.58557,82.9082
76.96,55.4895,9.64738,82.6036
76.97,55.74,9.70956,82.3004
76.98,55.9918,9.7721,81.9985
76.99,56.2448,9.83501,81.6979
77,56.4991,9.89828,81.3986
77.01,56.7546,9.96193,81.1007
77.02,57.0114,10.0259,80.804
77.03,57.2695,10.0903,80.5086
77.04,57.5288,10.1551,80.2145
77.05,57.7894,10.2202,79.9217
77.06,58.0513,10.2857,79.6301
77.07,58.3144,10.3516,79.3399
77.08,58.5789,10.4179,79.0509
77.09,58.8447,10.4846,78.7631
77.1,59.1117,10.5517,78.4766
77.11,59.3801,10.6191,78.1914
77.12,59.6498,10.6869,77.9074
77.13,59.9209,10.7552,77.6247
77.14,60.1932,10.8238,77.3432
77.15,60.4669,10.8928,77.0629
77.16,60.742,10.9623,76.7839
77.17,61.0184,11.0321,76.506
77.18,61.2961,11.1023,76.2294
77.19,61.5753,11.173,75.954
77.2,61.8558,11.244,75.6798
77.21,62.1377,11.3155,75.4068
77.22,62.4209,11.3873,75.1351
77.23,62.7056,11.4596,74.8645
77.24,62.9916,11.5324,74.595
77.25,63.2791,11.6055,74.3268
77.26,63.568,11.679,74.0598
77.27,63.8583,11.753,73.7939
77.28,64.15,11.8274,73.5292
77.29,64.4432,11.9023,73.2657
77.3,64.7378,11.9775,73.0033
77.31,65.0339,12.0532,72.7421
77.32,65.3314,12.1294,72.482
77.33,65.6304,12.206,72.2231
77.34,65.9308,12.283,71.9653
77.35,66.2327,12.3605,71.7086
77.36,66.5361,12.4384,71.4531
77.37,66.841,12.5167,71.1987
77.38,67.1475,12.5956,70.9455
77.39,67.4554,12.6748,70.6933
77.4,67.7648,12.7546,70.4423
77.41,68.0757,12.8347,70.1924
77.42,68.3882,12.9154,69.9436
77.43,68.7022,12.9965,69.6958
77.44,69.0178,13.0781,69.4492
77.45,69.3349,13.1601,69.2037
77.46,69.6535,13.2426,68.9593
77.47,69.9738,13.3256,68.7159
77.48,70.2956,13.4091,68.4737
77.49,70.619,13.493,68.2325
77.5,70.944,13.5775,67.9924
77.51,71.2705,13.6624,67.7533
77.52,71.5987,13.7478,67.5153
77.53,71.9285,13.8337,67.2784
77.54,72.2599,13.9201,67.0425
77.55,72.593,14.007,66.8077
77.56,72.9277,14.0943,66.5739
77.57,73.264,14.1822,66.3412
77.58,73.602,14.2706,66.1095
77.59,73.9416,14.3595,65.8788
77.6,74.2829,14.4489,65.6492
77.61,74.6259,14.5388,65.4206
77.62,74.9706,14.6292,65.193
77.63,75.317,14.7202,64.9665
77.64,75.6651,14.8116,64.7409
77.65,76.0149,14.9036,64.5164
77.66,76.3664,14.9961,64.2928
77.67,76.7196,15.0891,64.0703
77.68,77.0746,15.1827,63.8488
77.69,77.4313,15.2768,63.6283
77.7,77.7898,15.3715,63.4087
77.71,78.15,15.4666,63.1902
77.72,78.512,15.5624,62.9726
77.73,78.8758,15.6586,62.756
77.74,79.2414,15.7555,62.5404
77.75,79.6088,15.8528,62.3257
77.76,79.9779,15.9507,62.112
77.77,80.3489,16.0492,61.8993
77.78,80.7218,16.1483,61.6876
77.79,81.0964,16.2479,61.4768
77.8,81.4729,16.3481,61.2669
77.81,81.8512,16.4488,61.0581
77.82,82.2314,16.5501,60.8501
77.83,82.6135,16.652,60.6431
77.84,82.9975,16.7545,60.437
77.85,83.3833,16.8575,60.2319
77.86,83.771,16.9612,60.0277
77.87,84.1607,17.0654,59.8244
77.88,84.5522,17.1702,59.6221
77.89,84.9457,17.2756,59.4207
77.9,85.3411,17.3817,59.2202
77.91,85.7385,17.4883,59.0206
77.92,86.1378,17.5955,58.8219
77.93,86.539,17.7033,58.6241
77.94,86.9423,17.8118,58.4273
77.95,87.3475,17.9208,58.2313
77.96,87.7547,18.0305,58.0362
77.97,88.1639,18.1408,57.842
77.98,88.5752,18.2517,57.6487
77.99,88.9884,18.3633,57.4563
78,89.4037,18.4754,57.2648
78.01,89.821,18.5882,57.0742
78.02,90.2404,18.7017,56.8844
78.03,90.6618,18.8158,56.6955
78.04,91.0853,18.9305,56.5075
78.05,91.5109,19.0459,56.3203
78.06,91.9386,19.1619,56.134
78.07,92.3684,19.2786,55.9486
78.08,92.8003,19.396,55.764
78.09,93.2343,19.514,55.5803
78.1,93.6704,19.6327,55.3974
78.11,94.1087,19.752,55.2154
78.12,94.5492,19.8721,55.0342
78.13,94.9918,19.9928,54.8539
78.14,95.4366,20.1141,54.6744
78.15,95.8835,20.2362,54.4957
78.16,96.3327,20.359,54.3179
78.17,96.7841,20.4824,54.1409
78.18,97.2377,20.6065,53.9647
78.19,97.6935,20.7314,53.7894
78.2,98.1516,20.8569,53.6148
78.21,98.6119,20.9832,53.4411
78.22,99.0744,21.1101,53.2682
78.23,99.5393,21.2378,53.0961
78.24,100.006,21.3662,52.9248
78.25,100.476,21.4953,52.7544
78.26,100.948,21.6251,52.5847
78.27,101.422,21.7557,52.4158
78.28,101.898,21.887,52.2477
78.29,102.377,22.019,52.0804
78.3,102.858,22.1518,51.9139
78.31,103.341,22.2853,51.7482
78.32,103.827,22.4196,51.5833
78.33,104.315,22.5546,51.4191
78.34,104.806,22.6904,51.2557
78.35,105.299,22.827,51.0931
78.36,105.794,22.9643,50.9313
78.37,106.292,23.1023,50.7703
78.38,106.792,23.2412,50.61
78.39,107.295,23.3808,50.4504
78.4,107.8,23.5212,50.2917
78.41,108.308,23.6624,50.1337
78.42,108.818,23.8044,49.9764
78.43,109.331,23.9472,49.82
78.44,109.846,24.0908,49.6642
78.45,110.364,24.2352,49.5092
78.46,110.884,24.3804,49.355
78.47,111.407,24.5264,49.2015
78.48,111.933,24.6732,49.0487
78.49,112.461,24.8208,48.8967
78.5,112.991,24.9693,48.7454
78.51,113.525,25.1186,48.5949
78.52,114.06,25.2687,48.445
78.53,114.599,25.4196,48.2959
78.54,115.14,25.5714,48.1476
78.55,115.684,25.7241,47.9999
78.56,116.23,25.8776,47.853
78.57,116.779,26.032,47.7068
78.58,117.331,26.1872,47.5613
78.59,117.886,26.3433,47.4165
78.6,118.443,26.5002,47.2724
78.61,119.003,26.658,47.1291
78.62,119.566,26.8167,46.9864
78.63,120.131,26.9763,46.8444
78.64,120.699,27.1368,46.7032
78.65,121.27,27.2982,46.5626
78.66,121.844,27.4604,46.4228
78.67,122.421,27.6236,46.2836
78.68,123.001,27.7877,46.1451
78.69,123.583,27.9527,46.0073
78.7,124.168,28.1186,45.8702
78.71,124.756,28.2854,45.7338
78.72,125.347,28.4531,45.5981
78.73,125.941,28.6218,45.463
78.74,126.538,28.7914,45.3286
78.75,127.138,28.962,45.1949
78.76,127.74,29.1335,45.0619
78.77,128.346,29.306,44.9295
78.78,128.955,29.4794,44.7978
78.79,129.566,29.6538,44.6668
78.8,130.181,29.8291,44.5364
78.81,130.799,30.0054,44.4067
78.82,131.419,30.1827,44.2777
78.83,132.043,30.361,44.1493
78.84,132.67,30.5402,44.0216
78.85,133.299,30.7205,43.8945
78.86,133.932,30.9017,43.7681
78.87,134.568,31.084,43.6423
78.88,135.208,31.2672,43.5172
78.89,135.85,31.4515,43.3927
78.9,136.495,31.6368,43.2689
78.91,137.144,31.8231,43.1457
78.92,137.796,32.0105,43.0231
78.93,138.451,32.1988,42.9012
78.94,139.109,32.3883,42.7799
78.95,139.771,32.5787,42.6592
78.96,140.435,32.7702,42.5392
78.97,141.103,32.9628,42.4198
78.98,141.774,33.1564,42.3011
78.99,142.449,33.3511,42.1829
79,143.127,33.5469,42.0654
79.01,143.808,33.7438,41.9485
79.02,144.493,33.9417,41.8322
79.03,145.18,34.1408,41.7166
79.04,145.872,34.3409,41.6015
79.05,146.566,34.5421,41.4871
79.06,147.264,34.7445,41.3733
79.07,147.966,34.9479,41.2601
79.08,148.671,35.1525,41.1475
79.09,149.379,35.3582,41.0355
79.1,150.091,35.565,40.9241
79.11,150.806,35.773,40.8133
79.12,151.525,35.9821,40.7031
79.13,152.248,36.1924,40.5935
79.14,152.974,36.4038,40.4845
79.15,153.703,36.6164,40.3761
79.16,154.436,36.8301,40.2683
79.17,155.173,37.045,40.1611
79.18,155.913,37.2611,40.0545
79.19,156.657,37.4784,39.9485
79.2,157.405,37.6969,39.8431
79.21,158.156,37.9166,39.7382
79.22,158.911,38.1375,39.634
79.23,159.669,38.3596,39.5303
79.24,160.432,38.5829,39.4272
79.25,161.198,38.8074,39.3247
79.26,161.968,39.0332,39.2227
79.27,162.741,39.2602,39.1214
79.28,163.519,39.4884,39.0206
79.29,164.3,39.7179,38.9204
79.3,165.085,39.9487,38.8207
79.31,165.874,40.1807,38.7216
79.32,166.667,40.414,38.6231
79.33,167.463,40.6486,38.5252
79.34,168.264,40.8844,38.4278
79.35,169.068,41.1216,38.331
79.36,169.877,41.36,38.2348
79.37,170.689,41.5997,38.1391
79.38,171.505,41.8408,38.044
79.39,172.326,42.0831,37.9494
79.4,173.15,42.3268,37.8554
79.41,173.979,42.5719,37.762
79.42,174.811,42.8182,37.6691
79.43,175.648,43.0659,37.5767
79.44,176.488,43.315,37.485
79.45,177.333,43.5654,37.3937
79.46,178.182,43.8172,37.303
79.47,179.035,44.0703,37.2129
79.48,179.893,44.3248,37.1233
79.49,180.754,44.5808,37.0343
79.5,181.62,44.8381,36.9458
79.51,182.49,45.0968,36.8578
79.52,183.364,45.3569,36.7704
79.53,184.243,45.6185,36.6835
79.54,185.125,45.8814,36.5972
79.55,186.013,46.1458,36.5114
79.56,186.904,46.4116,36.4262
79.57,187.8,46.6789,36.3414
79.58,188.7,46.9477,36.2572
79.59,189.605,47.2179,36.1736
79.6,190.514,47.4895,36.0905
79.61,191.427,47.7627,36.0079
79.62,192.345,48.0373,35.9258
79.63,193.268,48.3134,35.8443
79.64,194.195,48.591,35.7633
79.65,195.127,48.8702,35.6829
79.66,196.063,49.1508,35.6029
79.67,197.003,49.433,35.5235
79.68,197.949,49.7167,35.4446
79.69,198.899,50.0019,35.3663
79.7,199.853,50.2887,35.2884
79.71,200.813,50.577,35.2111
79.72,201.777,50.8669,35.1343
79.73,202.745,51.1584,35.058
79.74,203.719,51.4514,34.9823
79.75,204.697,51.7461,34.907
79.76,205.68,52.0423,34.8323
79.77,206.668,52.3401,34.7581
79.78,207.661,52.6396,34.6844
79.79,208.658,52.9407,34.6112
79.8,209.66,53.2434,34.5386
79.81,210.668,53.5477,34.4664
79.82,211.68,53.8537,34.3948
79.83,212.697,54.1613,34.3236
79.84,213.719,54.4706,34.253
79.85,214.747,54.7816,34.1829
79.86,215.779,55.0942,34.1133
79.87,216.816,55.4086,34.0442
79.88,217.858,55.7246,33.9757
79.89,218.906,56.0424,33.9076
79.9,219.958,56.3618,33.84
79.91,221.016,56.683,33.773
79.92,222.079,57.0059,33.7064
79.93,223.147,57.3306,33.6404
79.94,224.22,57.657,33.5749
79.95,225.299,57.9852,33.5098
79.96,226.383,58.3151,33.4453
79.97,227.472,58.6468,33.3813
79.98,228.566,58.9804,33.3177
79.99,229.666,59.3157,33.2547
80,230.771,59.6528,33.1922
80.01,231.882,59.9917,33.1301
80.02,232.998,60.3324,33.0686
80.03,234.12,60.675,33.0076
80.04,235.246,61.0195,32.9471
80.05,236.379,61.3657,32.8871
80.06,237.517,61.7139,32.8275
80.07,238.661,62.0639,32.7685
80.08,239.81,62.4158,32.71
80.09,240.965,62.7696,32.6519
80.1,242.125,63.1253,32.5944
80.11,243.291,63.4829,32.5374
80.12,244.463,63.8424,32.4808
80.13,245.64,64.2038,32.4248
80.14,246.824,64.5672,32.3692
80.15,248.013,64.9326,32.3142
80.16,249.208,65.2999,32.2596
80.17,250.408,65.6691,32.2056
80.18,251.615,66.0404,32.152
80.19,252.828,66.4136,32.0989
80.2,254.046,66.7889,32.0464
80.21,255.27,67.1661,31.9943
80.22,256.501,67.5454,31.9427
80.23,257.737,67.9267,31.8916
80.24,258.979,68.3101,31.841
80.25,260.228,68.6955,31.7909
80.26,261.482,69.0829,31.7413
80.27,262.743,69.4725,31.6922
80.28,264.01,69.8641,31.6436
80.29,265.283,70.2578,31.5955
80.3,266.562,70.6536,31.5478
80.31,267.848,71.0516,31.5007
80.32,269.139,71.4516,31.4541
80.33,270.437,71.8538,31.4079
80.34,271.742,72.2582,31.3623
80.35,273.053,72.6647,31.3171
80.36,274.37,73.0734,31.2725
80.37,275.693,73.4842,31.2283
80.38,277.023,73.8973,31.1847
80.39,278.36,74.3126,31.1415
80.4,279.703,74.73,31.0988
80.41,281.053,75.1497,31.0567
80.42,282.409,75.5717,31.015
80.43,283.772,75.9959,30.9738
80.44,285.141,76.4223,30.9331
80.45,286.517,76.851,30.893
80.46,287.9,77.282,30.8533
80.47,289.29,77.7154,30.8141
80.48,290.686,78.151,30.7754
80.49,292.089,78.5889,30.7372
80.5,293.499,79.0292,30.6996
80.51,294.916,79.4718,30.6624
80.52,296.34,79.9167,30.6257
80.53,297.771,80.364,30.5895
80.54,299.208,80.8137,30.5539
80.55,300.653,81.2658,30.5187
80.56,302.105,81.7203,30.484
80.57,303.563,82.1772,30.4499
80.58,305.029,82.6366,30.4162
80.59,306.502,83.0983,30.3831
80.6,307.983,83.5626,30.3504
80.61,309.47,84.0292,30.3183
80.62,310.965,84.4984,30.2867
80.63,312.467,84.9701,30.2556
80.64,313.976,85.4442,30.225
80.65,315.493,85.9209,30.1949
80.66,317.017,86.4001,30.1653
80.67,318.548,86.8818,30.1362
80.68,320.087,87.3661,30.1077
80.69,321.633,87.8529,30.0796
80.7,323.187,88.3424,30.0521
80.71,324.749,88.8344,30.0251
80.72,326.318,89.329,29.9986
80.73,327.894,89.8263,29.9727
80.74,329.479,90.3261,29.9472
80.75,331.071,90.8286,29.9223
80.76,332.671,91.3338,29.8979
80.77,334.278,91.8417,29.874
80.78,335.894,92.3522,29.8507
80.79,337.517,92.8654,29.8278
80.8,339.148,93.3813,29.8055
80.81,340.787,93.9,29.7838
80.82,342.434,94.4214,29.7625
80.83,344.089,94.9455,29.7418
80.84,345.752,95.4724,29.7217
80.85,347.423,96.0021,29.702
80.86,349.102,96.5346,29.6829
80.87,350.79,97.0699,29.6644
80.88,352.486,97.608,29.6464
80.89,354.189,98.149,29.6289
80.9,355.901,98.6928,29.612
80.91,357.622,99.2394,29.5956
80.92,359.351,99.7889,29.5797
80.93,361.088,100.341,29.5644
80.94,362.833,100.897,29.5497
80.95,364.588,101.455,29.5355
80.96,366.35,102.016,29.5219
80.97,368.121,102.58,29.5088
80.98,369.901,103.147,29.4963
80.99,371.689,103.717,29.4843
81,373.486,104.291,29.4729
81.01,375.292,104.867,29.4621
81.02,377.107,105.446,29.4518
81.03,378.93,106.028,29.4421
81.04,380.762,106.613,29.433
81.05,382.603,107.201,29.4245
81.06,384.453,107.793,29.4165
81.07,386.312,108.387,29.4091
81.08,388.18,108.985,29.4023
81.09,390.057,109.586,29.396
81.1,391.943,110.189,29.3904
81.11,393.838,110.796,29.3853
81.12,395.742,111.407,29.3809
81.13,397.656,112.02,29.377
81.14,399.579,112.637,29.3737
81.15,401.511,113.256,29.371
81.16,403.452,113.879,29.3689
81.17,405.403,114.506,29.3675
81.18,407.364,115.135,29.3666
81.19,409.333,115.768,29.3663
81.2,411.313,116.404,29.3667
81.21,413.302,117.044,29.3677
81.22,415.3,117.687,29.3692
81.23,417.308,118.333,29.3715
81.24,419.326,118.983,29.3743
81.25,421.354,119.636,29.3778
81.26,423.391,120.292,29.3819
81.27,425.438,120.952,29.3866
81.28,427.495,121.615,29.392
81.29,429.562,122.282,29.398
81.3,431.64,122.952,29.4046
81.31,433.727,123.625,29.4119
81.32,435.824,124.303,29.4199
81.33,437.931,124.983,29.4285
81.34,440.048,125.667,29.4378
81.35,442.176,126.355,29.4477
81.36,444.314,127.046,29.4584
81.37,446.462,127.741,29.4696
81.38,448.621,128.44,29.4816
81.39,450.79,129.142,29.4943
81.4,452.969,129.848,29.5076
81.41,455.159,130.557,29.5216
81.42,457.359,131.271,29.5363
81.43,459.57,131.987,29.5517
81.44,461.792,132.708,29.5678
81.45,464.025,133.432,29.5847
81.46,466.268,134.16,29.6022
81.47,468.522,134.892,29.6204
81.48,470.786,135.628,29.6394
81.49,473.062,136.367,29.6591
81.5,475.349,137.11,29.6795
81.51,477.646,137.857,29.7007
81.52,479.955,138.608,29.7226
81.53,482.275,139.363,29.7452
81.54,484.606,140.122,29.7686
81.55,486.948,140.884,29.7928
81.56,489.301,141.651,29.8177
81.57,491.666,142.422,29.8434
81.58,494.042,143.196,29.8698
81.59,496.429,143.974,29.8971
81.6,498.828,144.757,29.9251
81.61,501.238,145.544,29.9539
81.62,503.66,146.334,29.9835
81.63,506.093,147.129,30.0139
81.64,508.539,147.927,30.0452
81.65,510.996,148.73,30.0772
81.66,513.464,149.537,30.1101
81.67,515.945,150.348,30.1437
81.68,518.437,151.164,30.1783
81.69,520.941,151.983,30.2136
81.7,523.458,152.807,30.2498
81.71,525.986,153.635,30.2869
81.72,528.526,154.467,30.3248
81.73,531.079,155.303,30.3636
81.74,533.644,156.144,30.4033
81.75,536.221,156.989,30.4438
81.76,538.81,157.838,30.4853
81.77,541.412,158.692,30.5276
81.78,544.026,159.55,30.5709
81.79,546.652,160.413,30.615
81.8,549.291,161.279,30.6601
81.81,551.943,162.151,30.7061
81.82,554.607,163.026,30.7531
81.83,557.285,163.907,30.801
81.84,559.974,164.791,30.8498
81.85,562.677,165.681,30.8996
81.86,565.393,166.574,30.9504
81.87,568.121,167.473,31.0022
81.88,570.862,168.376,31.055
81.89,573.617,169.283,31.1087
81.9,576.384,170.195,31.1635
81.91,579.165,171.112,31.2193
81.92,581.959,172.033,31.2761
81.93,584.766,172.959,31.3339
81.94,587.587,173.89,31.3928
81.95,590.421,174.826,31.4528
81.96,593.268,175.766,31.5138
81.97,596.129,176.711,31.5759
81.98,599.004,177.661,31.6391
81.99,601.892,178.616,31.7034
82,604.794,179.575,31.7688
82.01,607.709,180.539,31.8353
82.02,610.639,181.509,31.9029
82.03,613.582,182.483,31.9717
82.04,616.539,183.462,32.0417
82.05,619.51,184.446,32.1128
82.06,622.496,185.435,32.1851
82.07,625.495,186.429,32.2585
82.08,628.508,187.428,32.3332
82.09,631.536,188.432,32.4091
82.1,634.578,189.441,32.4863
82.11,637.634,190.455,32.5646
82.12,640.705,191.474,32.6443
82.13,643.791,192.499,32.7252
82.14,646.89,193.528,32.8073
82.15,650.005,194.563,32.8908
82.16,653.134,195.603,32.9756
82.17,656.278,196.648,33.0617
82.18,659.436,197.698,33.1491
82.19,662.61,198.754,33.2379
82.2,665.798,199.815,33.3281
82.21,669.002,200.881,33.4197
82.22,672.22,201.953,33.5126
82.23,675.453,203.029,33.607
82.24,678.702,204.112,33.7028
82.25,681.966,205.2,33.8
82.26,685.245,206.293,33.8987
82.27,688.54,207.391,33.9989
82.28,691.85,208.495,34.1006
82.29,695.175,209.605,34.2038
82.3,698.516,210.72,34.3085
82.31,701.873,211.841,34.4148
82.32,705.245,212.967,34.5226
82.33,708.633,214.099,34.6321
82.34,712.037,215.236,34.7431
82.35,715.457,216.379,34.8558
82.36,718.892,217.528,34.9701
82.37,722.344,218.683,35.0861
82.38,725.812,219.843,35.2038
82.39,729.295,221.009,35.3231
82.4,732.795,222.18,35.4442
82.41,736.312,223.358,35.5671
82.42,739.844,224.541,35.6917
82.43,743.393,225.73,35.8181
82.44,746.959,226.925,35.9463
82.45,750.541,228.126,36.0764
82.46,754.139,229.333,36.2083
82.47,757.754,230.546,36.3421
82.48,761.386,231.764,36.4778
82.49,765.035,232.989,36.6154
82.5,768.701,234.22,36.755
82.51,772.383,235.456,36.8966
82.52,776.082,236.699,37.0402
82.53,779.799,237.948,37.1858
82.54,783.532,239.203,37.3334
82.55,787.283,240.464,37.4832
82.56,791.051,241.731,37.6351
82.57,794.836,243.005,37.7891
82.58,798.639,244.284,37.9453
82.59,802.459,245.57,38.1036
82.6,806.297,246.862,38.2642
82.61,810.152,248.161,38.4271
82.62,814.025,249.465,38.5923
82.63,817.915,250.776,38.7597
82.64,821.824,252.094,38.9296
82.65,825.75,253.418,39.1018
82.66,829.694,254.748,39.2764
82.67,833.656,256.084,39.4534
82.68,837.635,257.427,39.633
82.69,841.634,258.777,39.8151
82.7,845.65,260.133,39.9997
82.71,849.684,261.495,40.1869
82.72,853.737,262.864,40.3767
82.73,857.808,264.24,40.5692
82.74,861.897,265.622,40.7644
82.75,866.005,267.011,40.9623
82.76,870.132,268.406,41.163
82.77,874.277,269.809,41.3666
82.78,878.44,271.217,41.5729
82.79,882.623,272.633,41.7822
82.8,886.824,274.055,41.9944
82.81,891.044,275.484,42.2096
82.82,895.283,276.92,42.4278
82.83,899.541,278.363,42.6491
82.84,903.818,279.812,42.8735
82.85,908.115,281.268,43.1011
82.86,912.43,282.732,43.3318
82.87,916.764,284.202,43.5658
82.88,921.118,285.679,43.8032
82.89,925.491,287.163,44.0438
82.9,929.884,288.654,44.2879
82.91,934.296,290.152,44.5354
82.92,938.728,291.657,44.7865
82.93,943.179,293.169,45.0411
82.94,947.65,294.688,45.2993
82.95,952.14,296.214,45.5612
82.96,956.651,297.747,45.8268
82.97,961.181,299.287,46.0961
82.98,965.731,300.835,46.3694
82.99,970.301,302.389,46.6465
83,974.891,303.951,46.9276
83.01,979.501,305.52,47.2127
83.02,984.131,307.097,47.5019
83.03,988.781,308.68,47.7952
83.04,993.451,310.271,48.0928
83.05,998.142,311.869,48.3946
83.06,1002.85,313.475,48.7008
83.07,1007.58,315.087,49.0114
83.08,1012.34,316.708,49.3265
83.09,1017.11,318.335,49.6462
83.1,1021.9,319.97,49.9705
83.11,1026.72,321.612,50.2995
83.12,1031.55,323.262,50.6333
83.13,1036.4,324.919,50.972
83.14,1041.28,326.584,51.3156
83.15,1046.18,328.256,51.6642
83.16,1051.09,329.935,52.018
83.17,1056.03,331.623,52.3769
83.18,1060.99,333.317,52.7411
83.19,1065.97,335.02,53.1107
83.2,1070.97,336.729,53.4857
83.21,1075.99,338.447,53.8663
83.22,1081.03,340.172,54.2525
83.23,1086.1,341.904,54.6445
83.24,1091.18,343.644,55.0423
83.25,1096.29,345.392,55.446
83.26,1101.42,347.148,55.8557
83.27,1106.56,348.911,56.2716
83.28,1111.73,350.682,56.6937
83.29,1116.93,352.46,57.1222
83.3,1122.14,354.247,57.5571
83.31,1127.37,356.041,57.9986
83.32,1132.63,357.842,58.4467
83.33,1137.9,359.652,58.9017
83.34,1143.2,361.469,59.3636
83.35,1148.52,363.294,59.8325
83.36,1153.86,365.126,60.3085
83.37,1159.23,366.967,60.7919
83.38,1164.61,368.815,61.2826
83.39,1170.01,370.671,61.7809
83.4,1175.44,372.535,62.2869
83.41,1180.89,374.406,62.8007
83.42,1186.36,376.286,63.3225
83.43,1191.85,378.173,63.8523
83.44,1197.37,380.068,64.3904
83.45,1202.9,381.971,64.9369
83.46,1208.46,383.881,65.4919
83.47,1214.04,385.8,66.0557
83.48,1219.64,387.726,66.6282
83.49,1225.26,389.66,67.2098
83.5,1230.9,391.602,67.8006
83.51,1236.56,393.552,68.4008
83.52,1242.25,395.509,69.0104
83.53,1247.96,397.475,69.6298
83.54,1253.69,399.448,70.259
83.55,1259.44,401.429,70.8983
83.56,1265.21,403.417,71.5479
83.57,1271,405.414,72.2079
83.58,1276.82,407.418,72.8785
83.59,1282.66,409.43,73.56
83.6,1288.51,411.449,74.2525
83.61,1294.39,413.477,74.9563
83.62,1300.29,415.512,75.6715
